,model_pred_Di_mode,model_pred_Di,price,reversal_rate,count,mean_pred_reversal_rate,mode_pred_reversal_rate,date_ranges,group_name,log_count
74,0.7855207302056999,,15.185099887847905,0.3687150837988827,179.0,0,0,Date Range: 2021-03-28 to 2022-10-04<br> Count: 179<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.46 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,38.35069795623147
75,0.8057250692109685,,15.80489988327027,0.8,5.0,0,0,Date Range: 2021-05-10 to 2021-07-05<br> Count: 5<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.46 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,14.542316284596385
76,0.8244514697159541,,16.424699878692632,,0.0,0,0,Date Range: 2022-09-26 to 2022-09-26<br> Count: 0<br> Loyalty Dist: L0:2972 L1:144 <br> Prior Gpi Fills Dist: G0:1239 G1:503 G2:274 G3:1100 <br> Pharmacy Dist: CVS:636 Rite Aid:54 Walgreens:1441 Walmart:807 Kroger:178 <br> Pricing Client Dist: SC:1658 LUSC:175 FW:987 CVS-PORTAL:26 HD:104 GAP:166 ,Train Urr Data,0.0
77,0.8417273865031059,,17.044499874114994,,0.0,0,0,Date Range: 2022-09-26 to 2022-09-26<br> Count: 0<br> Loyalty Dist: L0:2972 L1:144 <br> Prior Gpi Fills Dist: G0:1239 G1:503 G2:274 G3:1100 <br> Pharmacy Dist: CVS:636 Rite Aid:54 Walgreens:1441 Walmart:807 Kroger:178 <br> Pricing Client Dist: SC:1658 LUSC:175 FW:987 CVS-PORTAL:26 HD:104 GAP:166 ,Train Urr Data,0.0
78,0.857596818513359,,17.664299869537356,,0.0,0,0,Date Range: 2022-09-26 to 2022-09-26<br> Count: 0<br> Loyalty Dist: L0:2972 L1:144 <br> Prior Gpi Fills Dist: G0:1239 G1:503 G2:274 G3:1100 <br> Pharmacy Dist: CVS:636 Rite Aid:54 Walgreens:1441 Walmart:807 Kroger:178 <br> Pricing Client Dist: SC:1658 LUSC:175 FW:987 CVS-PORTAL:26 HD:104 GAP:166 ,Train Urr Data,0.0
79,0.8721168248247707,,18.284099864959718,0.3333333333333333,3.0,0,0,Date Range: 2022-09-26 to 2022-10-06<br> Count: 3<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.46 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,11.704060527839234
80,0.8853542319559737,,18.90389986038208,0.46153846153846156,13.0,0,0,Date Range: 2022-09-16 to 2022-10-12<br> Count: 13<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.47 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,20.47340130730681
81,0.897382639649642,,19.52369985580444,0.45,20.0,0,0,Date Range: 2021-05-04 to 2023-01-13<br> Count: 20<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.47 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,23.31165706406396
82,0.9082797898708718,,20.143499851226803,0.4444444444444444,9.0,0,0,Date Range: 2022-09-20 to 2022-10-11<br> Count: 9<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.47 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,18.11809565095832
83,0.9181253279749914,,20.763299846649165,,0.0,0,0,Date Range: 2022-09-22 to 2022-09-22<br> Count: 0<br> Loyalty Dist: L0:3016 L1:145 <br> Prior Gpi Fills Dist: G0:1259 G1:510 G2:278 G3:1114 <br> Pharmacy Dist: CVS:636 Rite Aid:54 Walgreens:1483 Walmart:810 Kroger:178 <br> Pricing Client Dist: SC:1675 LUSC:175 FW:1015 CVS-PORTAL:26 HD:104 GAP:166 ,Train Urr Data,0.0
84,0.9269989569666941,,21.383099842071527,0.3333333333333333,3.0,0,0,Date Range: 2022-09-22 to 2022-10-11<br> Count: 3<br> Loyalty Dist: L0:0.95 L1:0.05 <br> Prior Gpi Fills Dist: G0:0.4 G1:0.16 G2:0.09 G3:0.35 <br> Pharmacy Dist: CVS:0.2 Rite Aid:0.02 Walgreens:0.47 Walmart:0.26 Kroger:0.06 <br> Pricing Client Dist: SC:0.53 LUSC:0.06 FW:0.32 CVS-PORTAL:0.01 HD:0.03 GAP:0.05 ,Train Urr Data,11.704060527839234
85,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
86,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
87,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
88,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
89,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
90,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
91,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
92,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
93,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
94,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
95,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
96,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
97,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
98,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
99,0.93497896546539,,22.00289983749389,,,0,0,,Train Urr Data,0.0
